row_id,comment,human_response_reference,restaurant,period,gpt5.5_Generated_Response_Persona_acolhedora_e_informal__generated_response,gpt5.5_Generated_Response_Persona_acolhedora_e_informal__token_count,gpt5.5_Generated_Response_Persona_acolhedora_e_informal__mean_nll_per_token,gpt5.5_Generated_Response_Persona_acolhedora_e_informal__perplexity,gpt5.5_Generated_Response_Persona_acolhedora_e_informal__inverse_perplexity_0_1,gpt5.5_Generated_Response_Persona_acolhedora_e_informal__valid_for_fluency,gpt5.5_Generated_Response_Persona_acolhedora_e_informal__score_error,gpt5.5_Generated_Response_Persona_acolhedora_e_informal__score_error_message,Gemini_Generated_Response_Persona_acolhedora_e_informal__generated_response,Gemini_Generated_Response_Persona_acolhedora_e_informal__token_count,Gemini_Generated_Response_Persona_acolhedora_e_informal__mean_nll_per_token,Gemini_Generated_Response_Persona_acolhedora_e_informal__perplexity,Gemini_Generated_Response_Persona_acolhedora_e_informal__inverse_perplexity_0_1,Gemini_Generated_Response_Persona_acolhedora_e_informal__valid_for_fluency,Gemini_Generated_Response_Persona_acolhedora_e_informal__score_error,Gemini_Generated_Response_Persona_acolhedora_e_informal__score_error_message,llama4_Generated_Response_Persona_acolhedora_e_informal__generated_response,llama4_Generated_Response_Persona_acolhedora_e_informal__token_count,llama4_Generated_Response_Persona_acolhedora_e_informal__mean_nll_per_token,llama4_Generated_Response_Persona_acolhedora_e_informal__perplexity,llama4_Generated_Response_Persona_acolhedora_e_informal__inverse_perplexity_0_1,llama4_Generated_Response_Persona_acolhedora_e_informal__valid_for_fluency,llama4_Generated_Response_Persona_acolhedora_e_informal__score_error,llama4_Generated_Response_Persona_acolhedora_e_informal__score_error_message
66,"Esperava mais. O ambiente é bonito, mas houve garçom pouco atento e o peixe à delícia não veio como imaginei.","Olá! Agradecemos por nos contar o que aconteceu. Sabemos da importância de uma boa experiência e vamos direcionar sua mensagem para análise da equipe responsável. Att,",Restaurante A,after,Obrigado por compartilhar sua experiência com a gente. Esse retorno é muito importante para continuarmos melhorando sempre. Esperamos te receber novamente em breve.,28,4.455546,86.103183,0.011614,True,False,,"Ficamos felizes que, mesmo com o movimento intenso, você sentiu nosso esforço! A gente se desdobra para atender todo mundo com carinho. Volte logo para nos ver!",34,5.603579,271.39601,0.003685,True,False,,Muito obrigado pela visita! Sentimos muito pelo garçom pouco atento. Vamos trabalhar nisso.,17,6.342516,568.224135,0.00176,True,False,
67,"Fui no happy hour e gostei bastante. Ambiente bonito, atendimento muito bom e o camarão iracema veio ótimo. O [funcionário] atendeu super bem. Voltarei!",Ficamos muito felizes com seu comentário! É um prazer receber você por aqui. Volte sempre! 😊,Restaurante A,after,Que alegria ler seu comentário! Saber que você teve uma boa experiência com a gente faz tudo valer a pena. Esperamos te ver novamente muito em breve.,30,5.137007,170.205539,0.005875,True,False,,"Oi! Obrigado pelo toque sobre a disposição das mesas. Queremos que todos tenham privacidade e conforto, então vamos avaliar o espaço do salão. Até a próxima!",33,4.801306,121.669186,0.008219,True,False,,Que bom saber que a experiência foi positiva! Obrigado por escolher o Restaurante A!,18,5.767309,319.676233,0.003128,True,False,
68,"Fui com a família e a experiência foi boa, mas o camarão iracema poderia estar melhor. Atendimento cordial, só achei a música um pouco alta.",Obrigado por compartilhar sua experiência com a gente. Seus pontos serão observados com atenção pela nossa equipe. Esperamos ter a chance de te surpreender positivamente em uma próxima visita.,Restaurante A,after,Agradecemos por dividir sua experiência conosco. Seus comentários ajudam bastante no nosso dia a dia e na evolução do atendimento. Será um prazer te ver novamente.,34,5.114247,166.375507,0.006011,True,False,,"Nossos drinks artesanais são pensados para surpreender, que bom que você gostou! O bar capricha muito nas misturas. Qual será o próximo que você vai provar?",34,6.230109,507.810941,0.001969,True,False,,Obrigado pelo feedback! Ficamos felizes que parte da experiência foi boa. Lamentamos pelo camarão iracema e vamos melhorar!,25,6.136365,462.369769,0.002163,True,False,
69,"Experiência muito agradável. Casa cheia, mas conseguiram nos acomodar bem. Pedimos bolinho de bacalhau e margarita, tudo muito bom.",Muito obrigado pela visita! Ficamos felizes em saber que você aproveitou sua experiência conosco. 🍽️,Restaurante A,after,"Muito obrigado pelo seu feedback! É ótimo saber que conseguimos proporcionar um momento especial para você. Já estamos com saudade, volte sempre.",26,5.25821,192.137293,0.005205,True,False,,Foi um prazer imenso receber você! Esperamos que tenha tido uma experiência incrível. Já estamos ansiosos para te ver de novo por aqui no Restaurante A!,31,4.943963,140.325265,0.007126,True,False,,Muito obrigado! Estamos felizes que o bolinho de bacalhau foi aprovado. Volte sempre!,17,6.330897,561.660095,0.00178,True,False,
70,"Fui com a família e a experiência foi boa, mas o bolinho de bacalhau poderia estar melhor. Atendimento cordial, só achei a música um pouco alta.",Obrigado por compartilhar sua experiência com a gente. Seus pontos serão observados com atenção pela nossa equipe. Esperamos ter a chance de te surpreender positivamente em uma próxima visita.,Restaurante A,after,Muito obrigado pelo seu comentário. Estamos sempre atentos a cada detalhe para melhorar a experiência de todos que passam por aqui. Esperamos te receber novamente em breve.,31,4.275272,71.89972,0.013908,True,False,,Que alegria saber que você se sentiu bem em nossa casa! Nosso objetivo é ser um refúgio de sabor e tranquilidade para você. Volte sempre que quiser relaxar!,32,4.906086,135.109619,0.007401,True,False,,Muito obrigado pela visita! Valorizamos seu feedback e vamos melhorar nos pontos mencionados.,16,6.641163,765.985218,0.001306,True,False,
71,"Esperava mais. O ambiente é bonito, mas houve acompanhamento sem sabor e o medalhão ao molho madeira não veio como imaginei.","Sentimos muito por não termos atendido suas expectativas desta vez. Seu feedback é importante para seguirmos evoluindo. Caso deseje, compartilhe mais detalhes com a nossa equipe pelo link da unidade. Att,",Restaurante A,after,Agradecemos por dividir sua experiência conosco. Seus comentários ajudam bastante no nosso dia a dia e na evolução do atendimento. Será um prazer te ver novamente.,34,5.114247,166.375507,0.006011,True,False,,"Oi! Pedimos desculpas se algum item do menu estava em falta. Às vezes a procura surpreende, mas vamos tentar manter o estoque sempre completo. Valeu pela compreensão!",34,5.3693,214.712492,0.004657,True,False,,Muito obrigado pela visita! Sentimos muito pelo acompanhamento sem sabor. Vamos trabalhar nisso.,16,6.634437,760.850288,0.001314,True,False,
72,"Lugar excelente para happy hour. Comida saborosa, drinks bem feitos e equipe simpática. Destaque para o lagosta grelhada.",Muito obrigado pela visita! Ficamos felizes em saber que você aproveitou sua experiência conosco. 🍽️,Restaurante A,after,"Muito obrigado pelo seu feedback! É ótimo saber que conseguimos proporcionar um momento especial para você. Já estamos com saudade, volte sempre.",26,5.25821,192.137293,0.005205,True,False,,Que bom que você achou o custo-benefício positivo para grupos! Nossos pratos generosos foram feitos para serem compartilhados com quem a gente ama. Traga a turma toda!,35,5.235683,187.857452,0.005323,True,False,,Que bom saber que a experiência foi positiva! Obrigado por escolher o Restaurante A!,18,5.767309,319.676233,0.003128,True,False,
73,"Lugar bonito e comida boa, porém tivemos demora no atendimento. No geral foi ok, mas esperava um pouco mais pelo valor.","Olá! Lamentamos pela sua experiência. Trabalhamos diariamente para melhorar e gostaríamos de entender melhor o ocorrido. Se puder, fale com a gente pelo link da unidade: https://exemplo.restaurante-a.com/feedback Att,",Restaurante A,after,"Que pena saber que sua visita não foi tão boa quanto deveria. Pedimos desculpas por isso e agradecemos por compartilhar, pois nos ajuda a ajustar esses detalhes. Vamos trabalhar para que sua próxima experiência seja bem melhor.",43,4.630821,102.598237,0.009747,True,False,,"O Arroz de Marisco é um dos nossos campeões de elogios, que bom que você adorou! É um prato que carrega nossa essência. Esperamos você para repetir a dose!",36,5.105366,164.904374,0.006064,True,False,,Muito obrigado pela visita! Valorizamos seu feedback e vamos melhorar nos pontos mencionados.,16,6.641163,765.985218,0.001306,True,False,
74,"Lugar bonito e comida boa, porém tivemos ponto da carne diferente do pedido. No geral foi ok, mas esperava um pouco mais pelo valor.","Olá! Agradecemos pela sua avaliação. Seu feedback é fundamental para continuarmos aprimorando nosso serviço e proporcionando momentos especiais. Esperamos te receber novamente em breve! Atenciosamente,",Restaurante A,after,Muito obrigado pelo seu comentário. Estamos sempre atentos a cada detalhe para melhorar a experiência de todos que passam por aqui. Esperamos te receber novamente em breve.,31,4.275272,71.89972,0.013908,True,False,,Oi! Pedimos desculpas se o serviço pareceu um pouco distante. A gente quer estar sempre atento ao que você precisa. Vamos reforçar o olhar da equipe no salão!,33,5.12501,168.175906,0.005946,True,False,,Obrigado por compartilhar! Ficamos contentes que parte foi boa e vamos trabalhar para melhorar o restante.,20,5.158626,173.925249,0.00575,True,False,
75,Restaurante muito bonito e acolhedor. Só deixo a observação de que houve ponto da carne diferente do pedido e isso atrapalhou um pouco.,Agradecemos sua visita e também sua observação. Cada comentário nos ajuda a evoluir e a entregar uma experiência cada vez melhor.,Restaurante A,after,Obrigado por compartilhar sua experiência com a gente. Esse retorno é muito importante para continuarmos melhorando sempre. Esperamos te receber novamente em breve.,28,4.455546,86.103183,0.011614,True,False,,Que bom saber que nossa estrutura de acessibilidade atendeu bem você! Queremos ser um restaurante acolhedor e funcional para todos os nossos convidados. Volte sempre!,30,5.811356,334.071683,0.002993,True,False,,Obrigado pelo feedback! Lamentamos pelo ponto da carne diferente do pedido. Estamos trabalhando para melhorar!,20,5.968514,390.924498,0.002558,True,False,
76,"Lugar excelente para aniversário. Comida saborosa, drinks bem feitos e equipe simpática. Destaque para o camarão jangadeiro.",Que alegria saber da sua experiência! Obrigado por compartilhar e esperamos te receber novamente em breve. ✨,Restaurante A,after,Que alegria ler seu comentário! Saber que você teve uma boa experiência com a gente faz tudo valer a pena. Esperamos te ver novamente muito em breve.,30,5.137007,170.205539,0.005875,True,False,,Nosso cardápio é variado justamente para agradar todos os gostos! Que alegria saber que você encontrou seu prato ideal. Tem muito mais para você descobrir por aqui!,30,5.091472,162.6291,0.006149,True,False,,Muito obrigado por nos visitar! Ficamos felizes com o retorno positivo. Volte sempre!,17,6.627188,755.354918,0.001324,True,False,
77,"Gostei do ambiente e do serviço, porém o prato demorou além do normal. Ainda assim, a comida estava saborosa.","Olá! Lamentamos pela sua experiência. Trabalhamos diariamente para melhorar e gostaríamos de entender melhor o ocorrido. Se puder, fale com a gente pelo link da unidade: https://exemplo.restaurante-a.com/feedback Att,",Restaurante A,after,Sentimos muito mesmo por essa situação. Esse não é o padrão que queremos entregar e seu comentário nos ajuda a enxergar onde podemos evoluir. Esperamos te ver novamente para uma experiência mais positiva.,37,5.474779,238.597762,0.004191,True,False,,Oi! Pedimos desculpas pela demora no seu drink. Vamos dar uma conversada no bar para agilizar os pedidos e evitar esperas. Obrigado por nos contar o que houve!,39,5.149359,172.320954,0.005803,True,False,,Obrigado pelo feedback! Lamentamos pelo prato demorou além do normal. Estamos trabalhando para melhorar!,19,6.099648,445.700855,0.002244,True,False,
78,"Fui com a família e a experiência foi boa, mas o medalhão ao molho madeira poderia estar melhor. Atendimento cordial, só achei a música um pouco alta.",Obrigado por compartilhar sua experiência com a gente. Seus pontos serão observados com atenção pela nossa equipe. Esperamos ter a chance de te surpreender positivamente em uma próxima visita.,Restaurante A,after,Muito obrigado pelo seu comentário. Estamos sempre atentos a cada detalhe para melhorar a experiência de todos que passam por aqui. Esperamos te receber novamente em breve.,31,4.275272,71.89972,0.013908,True,False,,Manaus é maravilhosa e a gente ama essa localização! Que bom que o visual e o ambiente ajudaram a tornar seu dia melhor. Apareça mais vezes para curtir!,33,5.428138,227.724777,0.004391,True,False,,Obrigado por compartilhar! Ficamos contentes que parte foi boa e vamos trabalhar para melhorar o restante.,20,5.158626,173.925249,0.00575,True,False,
79,"Fui com a família e a experiência foi boa, mas o mignon com fritas poderia estar melhor. Atendimento cordial, só achei a música um pouco alta.",Obrigado por compartilhar sua experiência com a gente. Seus pontos serão observados com atenção pela nossa equipe. Esperamos ter a chance de te surpreender positivamente em uma próxima visita.,Restaurante A,after,Obrigado por compartilhar sua experiência com a gente. Esse retorno é muito importante para continuarmos melhorando sempre. Esperamos te receber novamente em breve.,28,4.455546,86.103183,0.011614,True,False,,Muito obrigado pela sua nota e pelo carinho! Feedbacks assim motivam nossa equipe a continuar dando o melhor todos os dias. Até a próxima visita!,30,5.225721,185.995203,0.005376,True,False,,Muito obrigado pela visita! Valorizamos seu feedback e vamos melhorar nos pontos mencionados.,16,6.641163,765.985218,0.001306,True,False,
80,"Lugar excelente para almoço de trabalho. Comida saborosa, drinks bem feitos e equipe simpática. Destaque para o camarão jangadeiro.",Que alegria saber da sua experiência! Obrigado por compartilhar e esperamos te receber novamente em breve. ✨,Restaurante A,after,Ficamos muito felizes em saber que você gostou da experiência! Obrigado pelo carinho e por compartilhar com a gente. Vai ser um prazer enorme te receber novamente em breve.,34,4.111816,61.057522,0.016378,True,False,,Que show! O pessoal do salão vai adorar saber que o atendimento foi aprovado. A hospitalidade é o que a gente mais valoriza. Valeu demais pelo reconhecimento!,33,5.385684,218.259345,0.004582,True,False,,Muito obrigado pelo feedback! Ficamos felizes que você gostou do camarão jangadeiro. Esperamos recebê-lo novamente!,24,5.060828,157.721013,0.00634,True,False,
81,Restaurante muito bonito e acolhedor. Só deixo a observação de que houve tempo de espera acima do esperado e isso atrapalhou um pouco.,Agradecemos sua visita e também sua observação. Cada comentário nos ajuda a evoluir e a entregar uma experiência cada vez melhor.,Restaurante A,after,Agradecemos por dividir sua experiência conosco. Seus comentários ajudam bastante no nosso dia a dia e na evolução do atendimento. Será um prazer te ver novamente.,34,5.114247,166.375507,0.006011,True,False,,Oi! Pedimos desculpas se o volume do som estava alto demais. Queremos um ambiente onde todos se sintam confortáveis para conversar. Vamos ajustar isso!,31,4.648572,104.435741,0.009575,True,False,,Muito obrigado pela visita! Valorizamos seu feedback e vamos melhorar nos pontos mencionados.,16,6.641163,765.985218,0.001306,True,False,
82,"Esperava mais. O ambiente é bonito, mas houve garçom pouco atento e o peixe à delícia não veio como imaginei.","Sentimos muito por não termos atendido suas expectativas desta vez. Seu feedback é importante para seguirmos evoluindo. Caso deseje, compartilhe mais detalhes com a nossa equipe pelo link da unidade. Att,",Restaurante A,after,Agradecemos por dividir sua experiência conosco. Seus comentários ajudam bastante no nosso dia a dia e na evolução do atendimento. Será um prazer te ver novamente.,34,5.114247,166.375507,0.006011,True,False,,Ficamos lisonjeados por sermos o cenário do seu jantar romântico! Esperamos que tenha sido uma noite mágica. Voltem sempre para celebrar o amor com a gente!,36,4.82271,124.301496,0.008045,True,False,,Muito obrigado pela visita! Sentimos muito pelo garçom pouco atento. Vamos trabalhar nisso.,17,6.342516,568.224135,0.00176,True,False,
83,"Lugar excelente para jantar em família. Comida saborosa, drinks bem feitos e equipe simpática. Destaque para o bolinho de bacalhau.",Muito obrigado pela visita! Ficamos felizes em saber que você aproveitou sua experiência conosco. 🍽️,Restaurante A,after,"Muito obrigado pelo seu feedback! É ótimo saber que conseguimos proporcionar um momento especial para você. Já estamos com saudade, volte sempre.",26,5.25821,192.137293,0.005205,True,False,,Nossas entradas são preparadas para dar as boas-vindas ao seu paladar! Que alegria saber que você começou bem a refeição. Já estamos te esperando para o próximo prato!,34,4.948526,140.967079,0.007094,True,False,,Obrigado pelo elogio! Trabalhamos para oferecer o melhor aos nossos clientes. Até a próxima!,18,4.986315,146.395926,0.006831,True,False,
84,"Gostei do ambiente e do serviço, porém o prato demorou além do normal. Ainda assim, a comida estava saborosa.","Olá! Lamentamos pela sua experiência. Trabalhamos diariamente para melhorar e gostaríamos de entender melhor o ocorrido. Se puder, fale com a gente pelo link da unidade: https://exemplo.restaurante-a.com/feedback Att,",Restaurante A,after,"Que pena saber que sua visita não foi tão boa quanto deveria. Pedimos desculpas por isso e agradecemos por compartilhar, pois nos ajuda a ajustar esses detalhes. Vamos trabalhar para que sua próxima experiência seja bem melhor.",43,4.630821,102.598237,0.009747,True,False,,Oi! Pedimos desculpas se algo na higienização não estava perfeito. Levamos a limpeza muito a sério e vamos redobrar os cuidados em todas as áreas. Valeu pelo aviso!,38,4.995784,147.788808,0.006766,True,False,,Obrigado pelo feedback! Lamentamos pelo prato demorou além do normal. Estamos trabalhando para melhorar!,19,6.099648,445.700855,0.002244,True,False,
85,"Preço alto para uma experiência mediana. O local é bonito, mas o serviço e o prato ficaram abaixo.","Sentimos muito por não termos atendido suas expectativas desta vez. Seu feedback é importante para seguirmos evoluindo. Caso deseje, compartilhe mais detalhes com a nossa equipe pelo link da unidade. Att,",Restaurante A,after,Agradecemos por dividir sua experiência conosco. Seus comentários ajudam bastante no nosso dia a dia e na evolução do atendimento. Será um prazer te ver novamente.,34,5.114247,166.375507,0.006011,True,False,,Que bom que o sistema de reservas facilitou seu planejamento! A gente quer que sua experiência seja fluida desde o primeiro contato. Volte logo para nos visitar!,31,5.535522,253.540097,0.003944,True,False,,Pedimos desculpas pela experiência. Vamos trabalhar para melhorar. Esperamos uma nova oportunidade.,16,4.561126,95.69119,0.01045,True,False,
86,"Gostei do ambiente e do serviço, porém o prato demorou além do normal. Ainda assim, a comida estava saborosa.","Olá! Lamentamos pela sua experiência. Trabalhamos diariamente para melhorar e gostaríamos de entender melhor o ocorrido. Se puder, fale com a gente pelo link da unidade: https://exemplo.restaurante-a.com/feedback Att,",Restaurante A,after,"Que pena saber que sua visita não foi tão boa quanto deveria. Pedimos desculpas por isso e agradecemos por compartilhar, pois nos ajuda a ajustar esses detalhes. Vamos trabalhar para que sua próxima experiência seja bem melhor.",43,4.630821,102.598237,0.009747,True,False,,"Nossos pratos autorais são criados para serem inesquecíveis, que bom que você curtiu os sabores! A gente adora inovar na cozinha. Apareça para conhecer as novidades!",34,5.553792,258.214852,0.003873,True,False,,Muito obrigado pela visita! Valorizamos seu feedback e vamos melhorar nos pontos mencionados.,16,6.641163,765.985218,0.001306,True,False,
87,"Lugar bonito e comida boa, porém tivemos música muito alta. No geral foi ok, mas esperava um pouco mais pelo valor.",Obrigado por compartilhar sua experiência com a gente. Seus pontos serão observados com atenção pela nossa equipe. Esperamos ter a chance de te surpreender positivamente em uma próxima visita.,Restaurante A,after,Obrigado por compartilhar sua experiência com a gente. Esse retorno é muito importante para continuarmos melhorando sempre. Esperamos te receber novamente em breve.,28,4.455546,86.103183,0.011614,True,False,,Oi! Sentimos muito pela lentidão na reposição do buffet. Vamos ajustar a logística com a equipe para garantir que tudo esteja sempre farto e fresquinho. Valeu!,37,5.050077,156.034473,0.006409,True,False,,Obrigado por compartilhar! Ficamos contentes que parte foi boa e vamos trabalhar para melhorar o restante.,20,5.158626,173.925249,0.00575,True,False,
88,"Gostei do ambiente e do serviço, porém o prato demorou além do normal. Ainda assim, a comida estava saborosa.","Olá! Lamentamos pela sua experiência. Trabalhamos diariamente para melhorar e gostaríamos de entender melhor o ocorrido. Se puder, fale com a gente pelo link da unidade: https://exemplo.restaurante-a.com/feedback Att,",Restaurante A,after,Sentimos muito mesmo por essa situação. Esse não é o padrão que queremos entregar e seu comentário nos ajuda a enxergar onde podemos evoluir. Esperamos te ver novamente para uma experiência mais positiva.,37,5.474779,238.597762,0.004191,True,False,,"Doces com sotaque regional são nossa paixão, que bom que você aprovou! A confeitaria usa o que há de melhor na nossa terra para te encantar. Já sabe o que vai pedir na próxima?",41,5.172167,176.296427,0.005672,True,False,,Obrigado pelo feedback! Lamentamos pelo prato demorou além do normal. Estamos trabalhando para melhorar!,19,6.099648,445.700855,0.002244,True,False,
89,"Experiência muito agradável. Casa cheia, mas conseguiram nos acomodar bem. Pedimos lagosta grelhada e aperol spritz, tudo muito bom.",Muito obrigado pela visita! Ficamos felizes em saber que você aproveitou sua experiência conosco. 🍽️,Restaurante A,after,Que alegria ler seu comentário! Saber que você teve uma boa experiência com a gente faz tudo valer a pena. Esperamos te ver novamente muito em breve.,30,5.137007,170.205539,0.005875,True,False,,Muito obrigado pela visita e pelas palavras gentis! Ficamos muito contentes com seu feedback. Desejamos tudo de bom e esperamos te ver em breve no Restaurante A!,36,4.985298,146.247173,0.006838,True,False,,Obrigado pelo elogio! Trabalhamos para oferecer o melhor aos nossos clientes. Até a próxima!,18,4.986315,146.395926,0.006831,True,False,
90,"Esperava mais. O ambiente é bonito, mas houve tempo de espera acima do esperado e o casquinha de caranguejo não veio como imaginei.","Sentimos muito por não termos atendido suas expectativas desta vez. Seu feedback é importante para seguirmos evoluindo. Caso deseje, compartilhe mais detalhes com a nossa equipe pelo link da unidade. Att,",Restaurante A,after,Muito obrigado pelo seu comentário. Estamos sempre atentos a cada detalhe para melhorar a experiência de todos que passam por aqui. Esperamos te receber novamente em breve.,31,4.275272,71.89972,0.013908,True,False,,Que satisfação saber que você se sentiu confortável em nosso espaço! Escolhemos cada móvel pensando no seu bem-estar durante a refeição. Volte sempre para relaxar!,33,5.240492,188.763016,0.005298,True,False,,Muito obrigado pela visita! Sentimos muito pelo tempo de espera acima do esperado. Vamos trabalhar nisso.,19,5.503321,245.505947,0.004073,True,False,
91,"Infelizmente minha visita não foi boa. Atendimento confuso, demora e pouca atenção da equipe.","Olá! Agradecemos por nos contar o que aconteceu. Sabemos da importância de uma boa experiência e vamos direcionar sua mensagem para análise da equipe responsável. Att,",Restaurante A,after,Sentimos muito mesmo por essa situação. Esse não é o padrão que queremos entregar e seu comentário nos ajuda a enxergar onde podemos evoluir. Esperamos te ver novamente para uma experiência mais positiva.,37,5.474779,238.597762,0.004191,True,False,,Oi! Pedimos desculpas se o atendimento pareceu um pouco mecânico. A gente preza pelo calor humano e vamos conversar com a turma sobre isso. Valeu pelo toque sincero!,35,5.768881,320.179202,0.003123,True,False,,Pedimos desculpas pela experiência. Vamos trabalhar para melhorar. Esperamos uma nova oportunidade.,16,4.561126,95.69119,0.01045,True,False,
92,"Infelizmente minha visita não foi boa. Atendimento confuso, demora e pouca atenção da equipe.","Olá! Agradecemos por nos contar o que aconteceu. Sabemos da importância de uma boa experiência e vamos direcionar sua mensagem para análise da equipe responsável. Att,",Restaurante A,after,Sentimos muito mesmo por essa situação. Esse não é o padrão que queremos entregar e seu comentário nos ajuda a enxergar onde podemos evoluir. Esperamos te ver novamente para uma experiência mais positiva.,37,5.474779,238.597762,0.004191,True,False,,"Carne de sol com queijo coalho é uma dupla imbatível, né? Ficamos felizes que você se deliciou com esse gostinho do nosso Brasil. Até a próxima visita!",37,5.185353,178.636462,0.005598,True,False,,Pedimos desculpas pelos problemas relatados. Estamos trabalhando para oferecer uma experiência melhor.,14,4.839347,126.38678,0.007912,True,False,
93,"Gostei da experiência. Atendimento rápido, comida bem servida e ambiente aconchegante. Ótima opção em Manaus.",Que alegria saber da sua experiência! Obrigado por compartilhar e esperamos te receber novamente em breve. ✨,Restaurante A,after,Ficamos muito felizes em saber que você gostou da experiência! Obrigado pelo carinho e por compartilhar com a gente. Vai ser um prazer enorme te receber novamente em breve.,34,4.111816,61.057522,0.016378,True,False,,Que bacana que seu pedido para levar chegou rápido e caprichado! A gente quer que a experiência Restaurante A seja incrível até no conforto da sua casa. Bom apetite!,35,5.932706,377.173901,0.002651,True,False,,Muito obrigado pelo feedback! Estamos felizes em saber que gostou da experiência. Esperamos recebê-lo novamente!,21,4.660881,105.729193,0.009458,True,False,
94,"Fui com a família e a experiência foi boa, mas o casquinha de caranguejo poderia estar melhor. Atendimento cordial, só achei a música um pouco alta.",Obrigado por compartilhar sua experiência com a gente. Seus pontos serão observados com atenção pela nossa equipe. Esperamos ter a chance de te surpreender positivamente em uma próxima visita.,Restaurante A,after,Muito obrigado pelo seu comentário. Estamos sempre atentos a cada detalhe para melhorar a experiência de todos que passam por aqui. Esperamos te receber novamente em breve.,31,4.275272,71.89972,0.013908,True,False,,"Oi! Sentimos muito por qualquer barulho de obra ou manutenção. A gente tenta fazer tudo nos bastidores, mas às vezes escapa um pouquinho. Obrigado pela paciência!",34,5.237019,188.108436,0.005316,True,False,,Muito obrigado! É bom saber que gostou de alguns pontos. Vamos trabalhar para melhorar o casquinha de caranguejo.,22,5.070386,159.23577,0.00628,True,False,
95,"Gostei da experiência. Atendimento rápido, comida bem servida e ambiente aconchegante. Ótima opção em Manaus.",Que alegria saber da sua experiência! Obrigado por compartilhar e esperamos te receber novamente em breve. ✨,Restaurante A,after,Que alegria ler seu comentário! Saber que você teve uma boa experiência com a gente faz tudo valer a pena. Esperamos te ver novamente muito em breve.,30,5.137007,170.205539,0.005875,True,False,,É um orgulho imenso ser referência em Manaus para você! Muito obrigado pela confiança de sempre. Vamos continuar trabalhando duro para merecer seus elogios!,27,5.407357,223.041252,0.004483,True,False,,Muito obrigado por nos visitar! Ficamos felizes com o retorno positivo. Volte sempre!,17,6.627188,755.354918,0.001324,True,False,
96,"Fui no almoço de trabalho e gostei bastante. Ambiente bonito, atendimento muito bom e o medalhão ao molho madeira veio ótimo. O [funcionário] atendeu super bem. Voltarei!",Muito obrigado pela visita! Ficamos felizes em saber que você aproveitou sua experiência conosco. 🍽️,Restaurante A,after,"Muito obrigado pelo seu feedback! É ótimo saber que conseguimos proporcionar um momento especial para você. Já estamos com saudade, volte sempre.",26,5.25821,192.137293,0.005205,True,False,,Nossa adega é cuidada com muito zelo e ficamos felizes que você notou! Temos opções para todas as ocasiões e paladares. Volte logo para uma nova degustação!,36,5.646667,283.345636,0.003529,True,False,,Muito obrigado pelo feedback! Estamos felizes em saber que gostou da experiência. Esperamos recebê-lo novamente!,21,4.660881,105.729193,0.009458,True,False,
97,"Infelizmente minha visita não foi boa. Atendimento confuso, demora e pouca atenção da equipe.","Olá! Agradecemos por nos contar o que aconteceu. Sabemos da importância de uma boa experiência e vamos direcionar sua mensagem para análise da equipe responsável. Att,",Restaurante A,after,Sentimos muito mesmo por essa situação. Esse não é o padrão que queremos entregar e seu comentário nos ajuda a enxergar onde podemos evoluir. Esperamos te ver novamente para uma experiência mais positiva.,37,5.474779,238.597762,0.004191,True,False,,"Oi! Obrigado pela sugestão sobre o espaço entre as mesas. Queremos que você tenha total privacidade e conforto, por isso vamos avaliar a circulação do salão. Até breve!",35,5.162554,174.609886,0.005727,True,False,,Sentimos muito pela experiência negativa. Seu feedback é importante para melhorarmos. Obrigado por nos informar.,20,5.515535,248.522871,0.004024,True,False,
98,"Lugar bonito e comida boa, porém tivemos garçom pouco atento. No geral foi ok, mas esperava um pouco mais pelo valor.","Olá! Agradecemos pela sua avaliação. Seu feedback é fundamental para continuarmos aprimorando nosso serviço e proporcionando momentos especiais. Esperamos te receber novamente em breve! Atenciosamente,",Restaurante A,after,Obrigado por compartilhar sua experiência com a gente. Esse retorno é muito importante para continuarmos melhorando sempre. Esperamos te receber novamente em breve.,28,4.455546,86.103183,0.011614,True,False,,"São os pequenos detalhes que fazem a diferença, que bom que você percebeu o nosso capricho! A gente faz tudo pensando em te surpreender. Valeu pela visita!",32,5.366289,214.067019,0.004671,True,False,,Muito obrigado pela visita! Valorizamos seu feedback e vamos melhorar nos pontos mencionados.,16,6.641163,765.985218,0.001306,True,False,
99,Restaurante muito bonito e acolhedor. Só deixo a observação de que houve garçom pouco atento e isso atrapalhou um pouco.,Agradecemos sua visita e também sua observação. Cada comentário nos ajuda a evoluir e a entregar uma experiência cada vez melhor.,Restaurante A,after,Agradecemos por dividir sua experiência conosco. Seus comentários ajudam bastante no nosso dia a dia e na evolução do atendimento. Será um prazer te ver novamente.,34,5.114247,166.375507,0.006011,True,False,,Fechar essa lista com seu feedback positivo é bom demais! Muito obrigado por cada palavra e por escolher o Restaurante A. Estaremos sempre de braços abertos para você!,35,5.498076,244.221705,0.004095,True,False,,Muito obrigado pela visita! Valorizamos seu feedback e vamos melhorar nos pontos mencionados.,16,6.641163,765.985218,0.001306,True,False,
