source_file,period,persona,shot_type,model,row_id,comment,generated_response,token_count,mean_nll_per_token,perplexity,inverse_perplexity_0_1,valid_for_fluency,score_error,score_error_message
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,40,"Tivemos uma ótima experiência no encontro com amigos. Pedimos petit gâteau e filé à parmegiana, ambos bem servidos e saborosos. O decoração sofisticada fez diferença e o atendimento do [funcionário] foi atencioso do início ao fim. Os preços são altos, mas dentro do padrão da casa. Voltaria sem problemas e recomendaria para quem busca um almoço mais caprichado. O cardápio é muito extenso, o que até ajuda na variedade, mas também gera dúvida na escolha e, na minha percepção, nem tudo mantém o mesmo nível. Ainda conversamos com a gerência na saída, relatando o ocorrido, porque realmente queríamos entender se foi algo pontual ou se o padrão da casa mudou.",Muito obrigado por nos visitar! Ficamos felizes com o retorno positivo. Volte sempre!,17,6.627188,755.354918,0.001324,True,False,
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,41,"Tenho carinho pelo restaurante, mas nesta visita saí com sensação mista. Fomos no encontro com amigos e pedimos filé à parmegiana. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O climatização boa ajuda bastante, mas houve garçom pouco atento e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever a postura da equipe.",Obrigado pelo feedback! Ficamos felizes que parte da experiência foi boa. Lamentamos pelo filé à parmegiana e vamos melhorar!,29,5.640444,281.58766,0.003551,True,False,
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,42,"O restaurante é bonito e a proposta é boa, mas alguns pontos deixaram a desejar. Fomos no almoço de domingo e pedimos rede de pescador. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O música ao vivo agradável ajuda bastante, mas houve cardápio confuso e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever o padrão de execução dos pratos.",Muito obrigado pela visita! Sentimos muito pelo cardápio confuso. Vamos trabalhar nisso.,16,6.367702,582.717487,0.001716,True,False,
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,43,"Saí frustrado com a visita de hoje. Fomos no aniversário e enfrentamos tempo de espera acima do esperado logo no início. Quando o peixe à delícia chegou, veio com aspecto abaixo do esperado e o prato estava morno. Além disso, houve garçom pouco atento, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Natal e saí com impressão melhor do que tive em Manaus. O cardápio é muito extenso, o que até ajuda na variedade, mas também gera dúvida na escolha e, na minha percepção, nem tudo mantém o mesmo nível. Ainda conversamos com a gerência na saída, relatando o ocorrido, porque realmente queríamos entender se foi algo pontual ou se o padrão da casa mudou.",Pedimos desculpas pela experiência. Vamos trabalhar para melhorar. Esperamos uma nova oportunidade.,16,4.561126,95.69119,0.01045,True,False,
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,44,"Tenho carinho pelo restaurante, mas nesta visita saí com sensação mista. Fomos no jantar em família e pedimos peixe à delícia. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O vista da parte superior ajuda bastante, mas houve acompanhamento sem sabor e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever o padrão de execução dos pratos.",Muito obrigado pela visita! Valorizamos seu feedback e vamos melhorar nos pontos mencionados.,16,6.641163,765.985218,0.001306,True,False,
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,45,"Infelizmente a experiência ficou abaixo do esperado. Fomos no almoço de trabalho e enfrentamos cardápio confuso logo no início. Quando o filé à parmegiana chegou, veio com aspecto abaixo do esperado e o prato estava morno. Além disso, houve cobrança que gerou dúvida, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Recife e saí com impressão melhor do que tive em Manaus.","Sentimos muito que não foi uma boa experiência. Obrigado pelo feedback, estamos trabalhando para melhorar.",19,4.313383,74.69272,0.013388,True,False,
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,46,"Infelizmente a experiência ficou abaixo do esperado. Fomos no encontro com amigos e enfrentamos garçom pouco atento logo no início. Quando o carpaccio chegou, veio com aspecto abaixo do esperado e o acompanhamento parecia ter ficado tempo demais na cozinha. Além disso, houve cardápio confuso, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Recife e saí com impressão melhor do que tive em Manaus.",Pedimos desculpas pela experiência. Vamos trabalhar para melhorar. Esperamos uma nova oportunidade.,16,4.561126,95.69119,0.01045,True,False,
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,47,"Saí frustrado com a visita de hoje. Fomos no aniversário e enfrentamos cobrança que gerou dúvida logo no início. Quando o camarão jangadeiro chegou, veio com aspecto abaixo do esperado e o prato estava morno. Além disso, houve ponto da carne diferente do pedido, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Belém e saí com impressão melhor do que tive em Manaus.",Sentimos muito pela experiência negativa. Seu feedback é importante para melhorarmos. Obrigado por nos informar.,20,5.515535,248.522871,0.004024,True,False,
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,48,"O restaurante é bonito e a proposta é boa, mas alguns pontos deixaram a desejar. Fomos no almoço de domingo e pedimos bolinho de bacalhau. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O comida bem servida ajuda bastante, mas houve música muito alta e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever o tempo de entrega.",Obrigado pelo feedback! Ficamos felizes com os pontos positivos e vamos trabalhar nos aspectos a melhorar.,19,5.295892,199.515467,0.005012,True,False,
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,49,"O ambiente continua agradável, porém tive uma experiência irregular desta vez. Fomos no happy hour e pedimos feijão baião. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O decoração sofisticada ajuda bastante, mas houve garçom pouco atento e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever o padrão de execução dos pratos. O cardápio é muito extenso, o que até ajuda na variedade, mas também gera dúvida na escolha e, na minha percepção, nem tudo mantém o mesmo nível.",Obrigado pelo feedback! Lamentamos pelo garçom pouco atento. Estamos trabalhando para melhorar!,18,5.96678,390.246936,0.002562,True,False,
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,50,"A experiência não justificou o valor pago. Fomos no encontro com amigos e enfrentamos música muito alta logo no início. Quando o filé à parmegiana chegou, veio com aspecto abaixo do esperado e o prato estava morno. Além disso, houve cardápio confuso, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Fortaleza e saí com impressão melhor do que tive em Manaus. Ainda conversamos com a gerência na saída, relatando o ocorrido, porque realmente queríamos entender se foi algo pontual ou se o padrão da casa mudou.",Sentimos muito pela experiência negativa. Seu feedback é importante para melhorarmos. Obrigado por nos informar.,20,5.515535,248.522871,0.004024,True,False,
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,51,"A casa é bonita e o cardápio chama atenção, mas a execução não foi das melhores. Fomos no almoço de trabalho e pedimos camarão iracema. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O ambiente bonito ajuda bastante, mas houve cardápio confuso e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever o padrão de execução dos pratos.",Obrigado pelo feedback! Lamentamos pelo cardápio confuso. Estamos trabalhando para melhorar!,17,5.972222,392.376505,0.002549,True,False,
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,52,"O ambiente continua agradável, porém tive uma experiência irregular desta vez. Fomos no jantar em família e pedimos mignon com fritas. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O vista da parte superior ajuda bastante, mas houve acompanhamento sem sabor e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever a postura da equipe. Ainda conversamos com a gerência na saída, relatando o ocorrido, porque realmente queríamos entender se foi algo pontual ou se o padrão da casa mudou.",Muito obrigado pela visita! Valorizamos seu feedback e vamos melhorar nos pontos mencionados.,16,6.641163,765.985218,0.001306,True,False,
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,53,"A proposta do restaurante é boa, mas o serviço não acompanhou. Fomos no almoço de domingo e enfrentamos prato veio morno logo no início. Quando o filé à parmegiana chegou, veio com aspecto abaixo do esperado e o prato estava morno. Além disso, houve garçom pouco atento, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de São Luís e saí com impressão melhor do que tive em Manaus.",Pedimos desculpas pelos problemas relatados. Estamos trabalhando para oferecer uma experiência melhor.,14,4.839347,126.38678,0.007912,True,False,
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,54,"A experiência não justificou o valor pago. Fomos no almoço de domingo e enfrentamos cardápio confuso logo no início. Quando o camarão jangadeiro chegou, veio com aspecto abaixo do esperado e o tempero estava fraco. Além disso, houve fila de espera grande, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Natal e saí com impressão melhor do que tive em Manaus.",Pedimos desculpas pela experiência. Vamos trabalhar para melhorar. Esperamos uma nova oportunidade.,16,4.561126,95.69119,0.01045,True,False,
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,55,"O restaurante é bonito e a proposta é boa, mas alguns pontos deixaram a desejar. Fomos no jantar em família e pedimos lagosta grelhada. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O atendimento cordial ajuda bastante, mas houve prato veio morno e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever o padrão de execução dos pratos.",Muito obrigado! É bom saber que gostou de alguns pontos. Vamos trabalhar para melhorar o lagosta grelhada.,22,5.30834,202.01462,0.00495,True,False,
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,56,"O restaurante é bonito e a proposta é boa, mas alguns pontos deixaram a desejar. Fomos no encontro com amigos e pedimos camarão internacional. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O climatização boa ajuda bastante, mas houve cardápio confuso e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever a postura da equipe.",Obrigado pelo feedback! Ficamos felizes que parte da experiência foi boa. Lamentamos pelo camarão internacional e vamos melhorar!,24,5.61191,273.666405,0.003654,True,False,
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,57,"A proposta do restaurante é boa, mas o serviço não acompanhou. Fomos no jantar em família e enfrentamos fila de espera grande logo no início. Quando o bolinho de bacalhau chegou, veio com aspecto abaixo do esperado e o acompanhamento parecia ter ficado tempo demais na cozinha. Além disso, houve acompanhamento sem sabor, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Recife e saí com impressão melhor do que tive em Manaus.",Pedimos desculpas pelos problemas relatados. Estamos trabalhando para oferecer uma experiência melhor.,14,4.839347,126.38678,0.007912,True,False,
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,58,"Saí frustrado com a visita de hoje. Fomos no encontro com amigos e enfrentamos tempo de espera acima do esperado logo no início. Quando o petit gâteau chegou, veio com aspecto abaixo do esperado e o acompanhamento parecia ter ficado tempo demais na cozinha. Além disso, houve cobrança que gerou dúvida, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Recife e saí com impressão melhor do que tive em Manaus.",Pedimos desculpas pela experiência. Vamos trabalhar para melhorar. Esperamos uma nova oportunidade.,16,4.561126,95.69119,0.01045,True,False,
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,59,"Tenho carinho pelo restaurante, mas nesta visita saí com sensação mista. Fomos no aniversário e pedimos rede de pescador. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O vista da parte superior ajuda bastante, mas houve prato veio morno e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever o padrão de execução dos pratos.",Muito obrigado! É bom saber que gostou de alguns pontos. Vamos trabalhar para melhorar o rede de pescador.,20,5.371116,215.102721,0.004649,True,False,
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,60,"A experiência não justificou o valor pago. Fomos no happy hour e enfrentamos garçom pouco atento logo no início. Quando o carpaccio chegou, veio com aspecto abaixo do esperado e o acompanhamento parecia ter ficado tempo demais na cozinha. Além disso, houve fila de espera grande, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Recife e saí com impressão melhor do que tive em Manaus. O cardápio é muito extenso, o que até ajuda na variedade, mas também gera dúvida na escolha e, na minha percepção, nem tudo mantém o mesmo nível.",Pedimos desculpas pelos problemas relatados. Estamos trabalhando para oferecer uma experiência melhor.,14,4.839347,126.38678,0.007912,True,False,
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,61,"A proposta do restaurante é boa, mas o serviço não acompanhou. Fomos no almoço de trabalho e enfrentamos acompanhamento sem sabor logo no início. Quando o casquinha de caranguejo chegou, veio com aspecto abaixo do esperado e o acompanhamento parecia ter ficado tempo demais na cozinha. Além disso, houve demora no atendimento, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Fortaleza e saí com impressão melhor do que tive em Manaus.",Lamentamos pela experiência. Seu feedback nos ajuda a melhorar nossos serviços. Obrigado por compartilhar.,19,4.645023,104.065746,0.009609,True,False,
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,62,"Escolhemos o restaurante para almoço de domingo e foi uma excelente escolha. Pedimos peixe à delícia e lagosta grelhada, ambos bem servidos e saborosos. O ambiente bonito fez diferença e o atendimento do [funcionário] foi atencioso do início ao fim. Os preços são altos, mas dentro do padrão da casa. Voltaria sem problemas e recomendaria para quem busca um almoço mais caprichado.",Que bom saber que o lagosta grelhada agradou! Obrigado por escolher o Restaurante A!,21,6.334624,563.757285,0.001774,True,False,
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,63,"A proposta do restaurante é boa, mas o serviço não acompanhou. Fomos no encontro com amigos e enfrentamos ponto da carne diferente do pedido logo no início. Quando o arroz dos mares chegou, veio com aspecto abaixo do esperado e o tempero estava fraco. Além disso, houve cardápio confuso, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Belém e saí com impressão melhor do que tive em Manaus.","Sentimos muito que não foi uma boa experiência. Obrigado pelo feedback, estamos trabalhando para melhorar.",19,4.313383,74.69272,0.013388,True,False,
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,64,"Fui ao restaurante no happy hour e saí muito satisfeito. Pedimos moqueca de camarão e rede de pescador, ambos bem servidos e saborosos. O climatização boa fez diferença e o atendimento do [funcionário] foi atencioso do início ao fim. Os preços são altos, mas dentro do padrão da casa. Voltaria sem problemas e recomendaria para quem busca frutos do mar.",Muito obrigado pelo feedback! Estamos felizes em saber que gostou da experiência. Esperamos recebê-lo novamente!,21,4.660881,105.729193,0.009458,True,False,
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,65,"Saí frustrado com a visita de hoje. Fomos no almoço de trabalho e enfrentamos tempo de espera acima do esperado logo no início. Quando o lagosta grelhada chegou, veio com aspecto abaixo do esperado e o tempero estava fraco. Além disso, houve demora no atendimento, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de São Luís e saí com impressão melhor do que tive em Manaus. Ainda conversamos com a gerência na saída, relatando o ocorrido, porque realmente queríamos entender se foi algo pontual ou se o padrão da casa mudou.",Sentimos muito pela experiência negativa. Seu feedback é importante para melhorarmos. Obrigado por nos informar.,20,5.515535,248.522871,0.004024,True,False,
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,66,"Infelizmente a experiência ficou abaixo do esperado. Fomos no almoço de domingo e enfrentamos ponto da carne diferente do pedido logo no início. Quando o medalhão ao molho madeira chegou, veio com aspecto abaixo do esperado e o prato estava morno. Além disso, houve tempo de espera acima do esperado, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Belém e saí com impressão melhor do que tive em Manaus.",Pedimos desculpas pelos problemas relatados. Estamos trabalhando para oferecer uma experiência melhor.,14,4.839347,126.38678,0.007912,True,False,
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,67,"A casa é bonita e o cardápio chama atenção, mas a execução não foi das melhores. Fomos no encontro com amigos e pedimos camarão internacional. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O atendimento cordial ajuda bastante, mas houve ponto da carne diferente do pedido e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever o tempo de entrega.",Obrigado pelo feedback! Ficamos felizes que parte da experiência foi boa. Lamentamos pelo camarão internacional e vamos melhorar!,24,5.61191,273.666405,0.003654,True,False,
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,68,"O ambiente continua agradável, porém tive uma experiência irregular desta vez. Fomos no comemoração de namoro e pedimos peixe à delícia. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O comida bem servida ajuda bastante, mas houve ponto da carne diferente do pedido e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever a postura da equipe.",Obrigado pelo feedback! Lamentamos pelo ponto da carne diferente do pedido. Estamos trabalhando para melhorar!,20,5.968514,390.924498,0.002558,True,False,
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,69,"O restaurante é bonito e a proposta é boa, mas alguns pontos deixaram a desejar. Fomos no happy hour e pedimos camarão iracema. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O música ao vivo agradável ajuda bastante, mas houve acompanhamento sem sabor e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever o tempo de entrega.",Muito obrigado pela visita! Sentimos muito pelo acompanhamento sem sabor. Vamos trabalhar nisso.,16,6.634437,760.850288,0.001314,True,False,
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,70,"A proposta do restaurante é boa, mas o serviço não acompanhou. Fomos no aniversário e enfrentamos demora no atendimento logo no início. Quando o casquinha de caranguejo chegou, veio com aspecto abaixo do esperado e o prato estava morno. Além disso, houve cobrança que gerou dúvida, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Natal e saí com impressão melhor do que tive em Manaus.","Sentimos muito que não foi uma boa experiência. Obrigado pelo feedback, estamos trabalhando para melhorar.",19,4.313383,74.69272,0.013388,True,False,
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,71,"Ambiente agradável e experiência muito positiva no happy hour. Pedimos lagosta grelhada e bolinho de bacalhau, ambos bem servidos e saborosos. O atendimento cordial fez diferença e o atendimento do [funcionário] foi atencioso do início ao fim. Os preços são altos, mas dentro do padrão da casa. Voltaria sem problemas e recomendaria para quem busca um jantar especial.",Que bom saber que a experiência foi positiva! Obrigado por escolher o Restaurante A!,18,5.767309,319.676233,0.003128,True,False,
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,72,"Tivemos uma ótima experiência no jantar em família. Pedimos bolinho de bacalhau e rede de pescador, ambos bem servidos e saborosos. O música ao vivo agradável fez diferença e o atendimento do [funcionário] foi atencioso do início ao fim. Os preços são altos, mas dentro do padrão da casa. Voltaria sem problemas e recomendaria para quem busca um almoço mais caprichado.",Que bom saber que o [funcionário] atendeu bem! Obrigado por nos visitar!,14,5.936999,378.796576,0.00264,True,False,
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,73,"A experiência não justificou o valor pago. Fomos no jantar em família e enfrentamos garçom pouco atento logo no início. Quando o medalhão ao molho madeira chegou, veio com aspecto abaixo do esperado e o prato estava morno. Além disso, houve cobrança que gerou dúvida, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de São Luís e saí com impressão melhor do que tive em Manaus.",Pedimos desculpas pelos problemas relatados. Estamos trabalhando para oferecer uma experiência melhor.,14,4.839347,126.38678,0.007912,True,False,
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,74,"Infelizmente a experiência ficou abaixo do esperado. Fomos no comemoração de namoro e enfrentamos demora no atendimento logo no início. Quando o petit gâteau chegou, veio com aspecto abaixo do esperado e o tempero estava fraco. Além disso, houve cardápio confuso, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Fortaleza e saí com impressão melhor do que tive em Manaus.",Sentimos muito pela experiência negativa. Seu feedback é importante para melhorarmos. Obrigado por nos informar.,20,5.515535,248.522871,0.004024,True,False,
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,75,"Tenho carinho pelo restaurante, mas nesta visita saí com sensação mista. Fomos no aniversário e pedimos medalhão ao molho madeira. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O atendimento cordial ajuda bastante, mas houve fila de espera grande e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever o tempo de entrega.",Obrigado pelo feedback! Lamentamos pelo fila de espera grande. Estamos trabalhando para melhorar!,18,5.66106,287.45314,0.003479,True,False,
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,76,"A casa é bonita e o cardápio chama atenção, mas a execução não foi das melhores. Fomos no encontro com amigos e pedimos mignon com fritas. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O ambiente bonito ajuda bastante, mas houve demora no atendimento e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever o padrão de execução dos pratos. Ainda conversamos com a gerência na saída, relatando o ocorrido, porque realmente queríamos entender se foi algo pontual ou se o padrão da casa mudou.",Obrigado pelo feedback! Ficamos felizes que parte da experiência foi boa. Lamentamos pelo mignon com fritas e vamos melhorar!,27,5.47287,238.142766,0.004199,True,False,
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,77,"Ambiente agradável e experiência muito positiva no almoço de trabalho. Pedimos peixe à delícia e casquinha de caranguejo, ambos bem servidos e saborosos. O vista da parte superior fez diferença e o atendimento do [funcionário] foi atencioso do início ao fim. Os preços são altos, mas dentro do padrão da casa. Voltaria sem problemas e recomendaria para quem busca um jantar especial. O cardápio é muito extenso, o que até ajuda na variedade, mas também gera dúvida na escolha e, na minha percepção, nem tudo mantém o mesmo nível.",Que bom saber que a experiência foi positiva! Obrigado por escolher o Restaurante A!,18,5.767309,319.676233,0.003128,True,False,
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,78,"A casa é bonita e o cardápio chama atenção, mas a execução não foi das melhores. Fomos no jantar em família e pedimos filé à parmegiana. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O climatização boa ajuda bastante, mas houve garçom pouco atento e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever o padrão de execução dos pratos.",Obrigado por compartilhar! Ficamos contentes que parte foi boa e vamos trabalhar para melhorar o restante.,20,5.158626,173.925249,0.00575,True,False,
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,79,"O restaurante é bonito e a proposta é boa, mas alguns pontos deixaram a desejar. Fomos no aniversário e pedimos feijão baião. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O vista da parte superior ajuda bastante, mas houve tempo de espera acima do esperado e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever a postura da equipe. Ainda conversamos com a gerência na saída, relatando o ocorrido, porque realmente queríamos entender se foi algo pontual ou se o padrão da casa mudou.",Obrigado pelo feedback! Lamentamos pelo tempo de espera acima do esperado. Estamos trabalhando para melhorar!,20,4.935502,139.142982,0.007187,True,False,
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,80,"A casa é bonita e o cardápio chama atenção, mas a execução não foi das melhores. Fomos no comemoração de namoro e pedimos rede de pescador. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O climatização boa ajuda bastante, mas houve fila de espera grande e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever o padrão de execução dos pratos. O cardápio é muito extenso, o que até ajuda na variedade, mas também gera dúvida na escolha e, na minha percepção, nem tudo mantém o mesmo nível. Ainda conversamos com a gerência na saída, relatando o ocorrido, porque realmente queríamos entender se foi algo pontual ou se o padrão da casa mudou.",Muito obrigado pela visita! Valorizamos seu feedback e vamos melhorar nos pontos mencionados.,16,6.641163,765.985218,0.001306,True,False,
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,81,"Voltei ao restaurante depois de um tempo e gostei bastante. Pedimos feijão baião e lagosta grelhada, ambos bem servidos e saborosos. O comida bem servida fez diferença e o atendimento do [funcionário] foi atencioso do início ao fim. Os preços são altos, mas dentro do padrão da casa. Voltaria sem problemas e recomendaria para quem busca um almoço mais caprichado.",Muito obrigado! O [funcionário] ficará feliz com o elogio. Esperamos recebê-lo novamente!,18,5.297208,199.778216,0.005006,True,False,
restaurante_a_before_100_generated_responses_persona_2_zero_shot.csv,before,persona_2,zero_shot,llama4,82,"Fui ao restaurante no almoço de domingo e saí muito satisfeito. Pedimos bolinho de bacalhau e filé à parmegiana, ambos bem servidos e saborosos. O vista da parte superior fez diferença e o atendimento do [funcionário] foi atencioso do início ao fim. Os preços são altos, mas dentro do padrão da casa. Voltaria sem problemas e recomendaria para quem busca um jantar especial.",Muito obrigado pelo feedback! Ficamos felizes que você gostou do bolinho de bacalhau. Esperamos recebê-lo novamente!,24,4.828696,125.047764,0.007997,True,False,
