item_id,period,persona,persona_label,shot_type,model,row_index,comment,response,empathy_raw_score,distress_raw_score
before_persona_2_few_shot_001_llama4,before,persona_2,acolhedora_informal,few_shot,llama4,1,"Infelizmente minha visita não foi boa. Atendimento confuso, demora e pouca atenção da equipe.",Pedimos desculpas pela frustração. O atendimento confuso não é o padrão que queremos oferecer. Dá uma nova chance pra gente?,2.9879579544067383,2.8551034927368164
before_persona_2_few_shot_002_gemini,before,persona_2,acolhedora_informal,few_shot,gemini 3.1,2,"Gostei da experiência. Atendimento rápido, comida bem servida e ambiente aconchegante. Ótima opção em Manaus.","Que alegria ler isso! Ficamos muito felizes que você tenha gostado do atendimento e da nossa comida. Trabalhamos com muito carinho para proporcionar momentos assim. Volte sempre, vai ser um prazer te receber de novo!",3.1700172424316406,2.883687734603882
before_persona_2_few_shot_002_gpt5.5,before,persona_2,acolhedora_informal,few_shot,gpt5.5,2,"Gostei da experiência. Atendimento rápido, comida bem servida e ambiente aconchegante. Ótima opção em Manaus.",Oi! Obrigado por compartilhar sua experiência com a gente. Seu feedback é muito importante e nos ajuda a melhorar cada vez mais. Esperamos te ver novamente em breve para uma visita ainda mais especial!,3.1520349979400635,2.7567341327667236
before_persona_2_few_shot_002_llama4,before,persona_2,acolhedora_informal,few_shot,llama4,2,"Gostei da experiência. Atendimento rápido, comida bem servida e ambiente aconchegante. Ótima opção em Manaus.",Oi! Ficamos super felizes em saber disso! Adoramos saber que a experiência foi boa. Apareça mais vezes!,2.937502384185791,2.511420726776123
before_persona_2_few_shot_003_gemini,before,persona_2,acolhedora_informal,few_shot,gemini 3.1,3,"Fui com a família e a experiência foi boa, mas o casquinha de caranguejo poderia estar melhor. Atendimento cordial, só achei a música um pouco alta.","Oi! Obrigado por compartilhar sua experiência com a gente. Ficamos felizes que gostou do passeio em família, e já anotamos seu toque sobre a casquinha e a música para melhorarmos. Esperamos te ver em breve para uma visita ainda mais especial!",3.292965888977051,3.068948745727539
before_persona_2_few_shot_003_gpt5.5,before,persona_2,acolhedora_informal,few_shot,gpt5.5,3,"Fui com a família e a experiência foi boa, mas o casquinha de caranguejo poderia estar melhor. Atendimento cordial, só achei a música um pouco alta.",Oi! Obrigado por compartilhar sua experiência com a gente. Seu feedback é muito importante e nos ajuda a melhorar cada vez mais. Esperamos te ver novamente em breve para uma visita ainda mais especial!,3.1933610439300537,2.8898725509643555
before_persona_2_few_shot_003_llama4,before,persona_2,acolhedora_informal,few_shot,llama4,3,"Fui com a família e a experiência foi boa, mas o casquinha de caranguejo poderia estar melhor. Atendimento cordial, só achei a música um pouco alta.","Obrigada por compartilhar! Ficamos felizes que parte da experiência foi boa, e sentimos pelo música um pouco alta. Volte pra dar uma nova chance!",3.2478764057159424,2.9567103385925293
before_persona_2_few_shot_004_gemini,before,persona_2,acolhedora_informal,few_shot,gemini 3.1,4,"Experiência muito agradável. Casa cheia, mas conseguiram nos acomodar bem. Pedimos carpaccio e drink temático da casa, tudo muito bom.","Poxa, que demais saber que você é fã do nosso camarão internacional! Ficamos muito contentes em fazer parte das suas vindas a Manaus. Estaremos aqui te esperando com o prato prontinho na próxima vez!",3.1663060188293457,2.9407057762145996
before_persona_2_few_shot_004_gpt5.5,before,persona_2,acolhedora_informal,few_shot,gpt5.5,4,"Experiência muito agradável. Casa cheia, mas conseguiram nos acomodar bem. Pedimos carpaccio e drink temático da casa, tudo muito bom.","Que alegria ler isso! Ficamos muito felizes que você tenha gostado da experiência. Trabalhamos com muito carinho para proporcionar momentos especiais. Volte sempre, vai ser um prazer te receber novamente!",3.3756251335144043,3.1773245334625244
before_persona_2_few_shot_004_llama4,before,persona_2,acolhedora_informal,few_shot,llama4,4,"Experiência muito agradável. Casa cheia, mas conseguiram nos acomodar bem. Pedimos carpaccio e drink temático da casa, tudo muito bom.",Oi! Que bom que gostou da experiência! O carpaccio é um dos favoritos da casa. Volte logo para nos visitar!,3.4033093452453613,3.1117446422576904
before_persona_2_few_shot_005_gemini,before,persona_2,acolhedora_informal,few_shot,gemini 3.1,5,"Lugar excelente para happy hour. Comida saborosa, drinks bem feitos e equipe simpática. Destaque para o camarão jangadeiro.","Que show! Vamos passar esse elogio para o Ricardo, ele vai ficar super feliz em saber que mandou bem. É muito bom saber que a comida estava nota dez. Apareça mais vezes!",2.931926727294922,2.53582501411438
before_persona_2_few_shot_005_gpt5.5,before,persona_2,acolhedora_informal,few_shot,gpt5.5,5,"Lugar excelente para happy hour. Comida saborosa, drinks bem feitos e equipe simpática. Destaque para o camarão jangadeiro.","Que alegria ler isso! Ficamos muito felizes que você tenha gostado da experiência. Trabalhamos com muito carinho para proporcionar momentos especiais. Volte sempre, vai ser um prazer te receber novamente!",3.1589484214782715,2.8281795978546143
before_persona_2_few_shot_005_llama4,before,persona_2,acolhedora_informal,few_shot,llama4,5,"Lugar excelente para happy hour. Comida saborosa, drinks bem feitos e equipe simpática. Destaque para o camarão jangadeiro.",Oi! Ficamos super felizes em saber disso! O camarão jangadeiro é incrível mesmo. Volte sempre!,2.859696626663208,2.4092047214508057
before_persona_2_few_shot_006_gemini,before,persona_2,acolhedora_informal,few_shot,gemini 3.1,6,"Gostei da experiência. Atendimento rápido, comida bem servida e ambiente aconchegante. Ótima opção em Manaus.",Oi! Obrigado pelo feedback sobre o sabor. A gente entende seu ponto sobre o valor e estamos sempre buscando equilibrar a melhor qualidade com uma experiência justa. Esperamos te ver de novo para mais um momento saboroso!,3.1784064769744873,2.8278415203094482
before_persona_2_few_shot_006_gpt5.5,before,persona_2,acolhedora_informal,few_shot,gpt5.5,6,"Gostei da experiência. Atendimento rápido, comida bem servida e ambiente aconchegante. Ótima opção em Manaus.",Oi! Obrigado por compartilhar sua experiência com a gente. Seu feedback é muito importante e nos ajuda a melhorar cada vez mais. Esperamos te ver novamente em breve para uma visita ainda mais especial!,3.1520349979400635,2.7567341327667236
before_persona_2_few_shot_006_llama4,before,persona_2,acolhedora_informal,few_shot,llama4,6,"Gostei da experiência. Atendimento rápido, comida bem servida e ambiente aconchegante. Ótima opção em Manaus.",Ficamos super felizes com seu comentário! Adoramos saber que a experiência foi boa. Volte logo para nos visitar!,3.111372947692871,2.679807424545288
before_persona_2_few_shot_007_gemini,before,persona_2,acolhedora_informal,few_shot,gemini 3.1,7,"Fui no almoço de trabalho e gostei bastante. Ambiente bonito, atendimento muito bom e o bolinho de bacalhau veio ótimo. O [funcionário] atendeu super bem. Voltarei!",Ficamos muito felizes que você curtiu nosso ambiente e a Rede de Pescador! É muito bom saber que a limpeza e o sabor chamaram sua atenção. Volte logo para aproveitar mais um pouquinho da nossa casa!,3.0764529705047607,2.9475982189178467
before_persona_2_few_shot_007_gpt5.5,before,persona_2,acolhedora_informal,few_shot,gpt5.5,7,"Fui no almoço de trabalho e gostei bastante. Ambiente bonito, atendimento muito bom e o bolinho de bacalhau veio ótimo. O [funcionário] atendeu super bem. Voltarei!","Que alegria ler isso! Ficamos muito felizes que você tenha gostado da experiência. Trabalhamos com muito carinho para proporcionar momentos especiais. Volte sempre, vai ser um prazer te receber novamente!",3.063800573348999,2.938584089279175
before_persona_2_few_shot_007_llama4,before,persona_2,acolhedora_informal,few_shot,llama4,7,"Fui no almoço de trabalho e gostei bastante. Ambiente bonito, atendimento muito bom e o bolinho de bacalhau veio ótimo. O [funcionário] atendeu super bem. Voltarei!",Oi! Ficamos super felizes em saber disso! Adoramos saber que o almoço de trabalho foi especial. Volte logo para nos visitar!,3.105111837387085,2.8995766639709473
before_persona_2_few_shot_008_gemini,before,persona_2,acolhedora_informal,few_shot,gemini 3.1,8,"Experiência muito agradável. Casa cheia, mas conseguiram nos acomodar bem. Pedimos filé à parmegiana e aperol spritz, tudo muito bom.","Poxa, pedimos desculpas pela demora no prato principal. Que bom que o sabor estava ótimo, mas sabemos que a espera cansa. Vamos ficar mais de olho nisso para sua próxima visita ser perfeita!",3.2728121280670166,3.1547319889068604
before_persona_2_few_shot_008_gpt5.5,before,persona_2,acolhedora_informal,few_shot,gpt5.5,8,"Experiência muito agradável. Casa cheia, mas conseguiram nos acomodar bem. Pedimos filé à parmegiana e aperol spritz, tudo muito bom.","Que alegria ler isso! Ficamos muito felizes que você tenha gostado da experiência. Trabalhamos com muito carinho para proporcionar momentos especiais. Volte sempre, vai ser um prazer te receber novamente!",3.275210380554199,3.126192808151245
before_persona_2_few_shot_008_llama4,before,persona_2,acolhedora_informal,few_shot,llama4,8,"Experiência muito agradável. Casa cheia, mas conseguiram nos acomodar bem. Pedimos filé à parmegiana e aperol spritz, tudo muito bom.",Obrigada por compartilhar! O filé à parmegiana é um dos favoritos da casa. Esperamos você de volta!,3.397916793823242,3.2131569385528564
before_persona_2_few_shot_009_gemini,before,persona_2,acolhedora_informal,few_shot,gemini 3.1,9,"Gostei da experiência. Atendimento rápido, comida bem servida e ambiente aconchegante. Ótima opção em Manaus.",Parabéns pela comemoração! Adoramos receber aniversários e saber que nossa equipe cuidou bem de vocês. Esperamos que o novo ciclo seja incrível e que você volte para celebrar mais vezes com a gente!,3.208089590072632,2.9417619705200195
before_persona_2_few_shot_009_gpt5.5,before,persona_2,acolhedora_informal,few_shot,gpt5.5,9,"Gostei da experiência. Atendimento rápido, comida bem servida e ambiente aconchegante. Ótima opção em Manaus.",Oi! Obrigado por compartilhar sua experiência com a gente. Seu feedback é muito importante e nos ajuda a melhorar cada vez mais. Esperamos te ver novamente em breve para uma visita ainda mais especial!,3.1520349979400635,2.7567341327667236
before_persona_2_few_shot_009_llama4,before,persona_2,acolhedora_informal,few_shot,llama4,9,"Gostei da experiência. Atendimento rápido, comida bem servida e ambiente aconchegante. Ótima opção em Manaus.",Oi! Que bom que gostou da experiência! Nosso time fica muito feliz com esse retorno. Esperamos você de volta!,2.9816315174102783,2.522822141647339
before_persona_2_few_shot_010_gemini,before,persona_2,acolhedora_informal,few_shot,gemini 3.1,10,"Infelizmente minha visita não foi boa. Atendimento confuso, demora e pouca atenção da equipe.","Oi! Que bom que a comida estava gostosa. Pedimos desculpas pelo friozinho do ar condicionado, vamos dar uma conferida na temperatura para deixar o ambiente mais confortável. Obrigado por avisar a gente!",3.084550380706787,2.8381102085113525
before_persona_2_few_shot_010_gpt5.5,before,persona_2,acolhedora_informal,few_shot,gpt5.5,10,"Infelizmente minha visita não foi boa. Atendimento confuso, demora e pouca atenção da equipe.","Oi! Sentimos muito que sua experiência não tenha sido como esperávamos. A gente leva seu feedback com carinho e atenção, pois ele nos ajuda a melhorar sempre. Esperamos ter a chance de te receber novamente para uma experiência melhor.",3.105407476425171,2.8748254776000977
before_persona_2_few_shot_010_llama4,before,persona_2,acolhedora_informal,few_shot,llama4,10,"Infelizmente minha visita não foi boa. Atendimento confuso, demora e pouca atenção da equipe.",Oi! Ficamos tristes em saber disso. Vamos melhorar o atendimento confuso. Dá uma nova chance pra gente?,2.9525773525238037,2.6151297092437744
before_persona_2_few_shot_011_gemini,before,persona_2,acolhedora_informal,few_shot,gemini 3.1,11,"Preço alto para uma experiência mediana. O local é bonito, mas o serviço e o prato ficaram abaixo.",Que delícia saber que você aprovou nossa moqueca de lagosta! É um dos nossos pratos preferidos por aqui também. Já estamos ansiosos pela sua próxima visita!,3.110990524291992,2.8121531009674072
before_persona_2_few_shot_011_gpt5.5,before,persona_2,acolhedora_informal,few_shot,gpt5.5,11,"Preço alto para uma experiência mediana. O local é bonito, mas o serviço e o prato ficaram abaixo.",Oi! Obrigado por compartilhar sua experiência com a gente. Seu feedback é muito importante e nos ajuda a melhorar cada vez mais. Esperamos te ver novamente em breve para uma visita ainda mais especial!,3.060415744781494,2.7554476261138916
before_persona_2_few_shot_011_llama4,before,persona_2,acolhedora_informal,few_shot,llama4,11,"Preço alto para uma experiência mediana. O local é bonito, mas o serviço e o prato ficaram abaixo.",Oi! Ficamos tristes em saber disso. O serviço e o prato ficaram abaixo não é o padrão que queremos oferecer. Esperamos poder reverter essa impressão na próxima visita!,3.167658805847168,2.854748487472534
before_persona_2_few_shot_012_gemini,before,persona_2,acolhedora_informal,few_shot,gemini 3.1,12,"Lugar bonito e comida boa, porém tivemos música muito alta. No geral foi ok, mas esperava um pouco mais pelo valor.","Oi! Sentimos muito que o atendimento não foi tão legal dessa vez. Queremos que você sempre se sinta em casa por aqui, então vamos conversar com o pessoal para garantir que isso não se repita. Dá uma nova chance pra gente?",2.9623663425445557,2.804772138595581
before_persona_2_few_shot_012_gpt5.5,before,persona_2,acolhedora_informal,few_shot,gpt5.5,12,"Lugar bonito e comida boa, porém tivemos música muito alta. No geral foi ok, mas esperava um pouco mais pelo valor.",Oi! Obrigado por compartilhar sua experiência com a gente. Seu feedback é muito importante e nos ajuda a melhorar cada vez mais. Esperamos te ver novamente em breve para uma visita ainda mais especial!,3.0936763286590576,2.8045547008514404
before_persona_2_few_shot_012_llama4,before,persona_2,acolhedora_informal,few_shot,llama4,12,"Lugar bonito e comida boa, porém tivemos música muito alta. No geral foi ok, mas esperava um pouco mais pelo valor.","Valeu pelo retorno! Legal que a experiência teve pontos positivos, e sentimos pelo música muito alta. Volte pra dar uma nova chance!",2.9516513347625732,2.689866304397583
before_persona_2_few_shot_013_gemini,before,persona_2,acolhedora_informal,few_shot,gemini 3.1,13,"Lugar excelente para aniversário. Comida saborosa, drinks bem feitos e equipe simpática. Destaque para o rede de pescador.",Ficamos com o coração quentinho sabendo que você curtiu o cardápio e o nosso cantinho! É muito bom ver nossos clientes satisfeitos. Esperamos você de novo em breve!,2.9367105960845947,2.574510335922241
before_persona_2_few_shot_013_gpt5.5,before,persona_2,acolhedora_informal,few_shot,gpt5.5,13,"Lugar excelente para aniversário. Comida saborosa, drinks bem feitos e equipe simpática. Destaque para o rede de pescador.","Que alegria ler isso! Ficamos muito felizes que você tenha gostado da experiência. Trabalhamos com muito carinho para proporcionar momentos especiais. Volte sempre, vai ser um prazer te receber novamente!",3.121372699737549,2.9144835472106934
before_persona_2_few_shot_013_llama4,before,persona_2,acolhedora_informal,few_shot,llama4,13,"Lugar excelente para aniversário. Comida saborosa, drinks bem feitos e equipe simpática. Destaque para o rede de pescador.",Oi! Ficamos super felizes em saber disso! Que bom ter feito parte do seu aniversário. Apareça mais vezes!,2.9845592975616455,2.695861577987671
before_persona_2_few_shot_014_gemini,before,persona_2,acolhedora_informal,few_shot,gemini 3.1,14,"Fui com a família e a experiência foi boa, mas o camarão iracema poderia estar melhor. Atendimento cordial, só achei a música um pouco alta.",Que bom que você gostou da nossa seleção de vinhos! A gente capricha na escolha para combinar direitinho com os pratos. Volte logo para brindar com a gente!,2.987548351287842,2.706991672515869
before_persona_2_few_shot_014_gpt5.5,before,persona_2,acolhedora_informal,few_shot,gpt5.5,14,"Fui com a família e a experiência foi boa, mas o camarão iracema poderia estar melhor. Atendimento cordial, só achei a música um pouco alta.",Oi! Obrigado por compartilhar sua experiência com a gente. Seu feedback é muito importante e nos ajuda a melhorar cada vez mais. Esperamos te ver novamente em breve para uma visita ainda mais especial!,3.204033613204956,2.8789169788360596
before_persona_2_few_shot_014_llama4,before,persona_2,acolhedora_informal,few_shot,llama4,14,"Fui com a família e a experiência foi boa, mas o camarão iracema poderia estar melhor. Atendimento cordial, só achei a música um pouco alta.","Oi! Ficamos gratos pelo feedback! Legal que a experiência teve pontos positivos, e vamos caprichar mais no camarão iracema. Volte pra dar uma nova chance!",3.183431386947632,2.909900665283203
before_persona_2_few_shot_015_gemini,before,persona_2,acolhedora_informal,few_shot,gemini 3.1,15,"Lugar bonito e comida boa, porém tivemos demora no atendimento. No geral foi ok, mas esperava um pouco mais pelo valor.","Oi! Pedimos mil desculpas pelo erro no pedido. Que bom que conseguimos resolver a tempo de você aproveitar a refeição. Na próxima, vamos conferir tudo com o dobro de atenção!",3.0255181789398193,2.883561372756958
before_persona_2_few_shot_015_gpt5.5,before,persona_2,acolhedora_informal,few_shot,gpt5.5,15,"Lugar bonito e comida boa, porém tivemos demora no atendimento. No geral foi ok, mas esperava um pouco mais pelo valor.","Oi! Sentimos muito que sua experiência não tenha sido como esperávamos. A gente leva seu feedback com carinho e atenção, pois ele nos ajuda a melhorar sempre. Esperamos ter a chance de te receber novamente para uma experiência melhor.",3.0645687580108643,2.8711118698120117
before_persona_2_few_shot_015_llama4,before,persona_2,acolhedora_informal,few_shot,llama4,15,"Lugar bonito e comida boa, porém tivemos demora no atendimento. No geral foi ok, mas esperava um pouco mais pelo valor.","Oi! Ficamos gratos pelo feedback! Ficamos felizes que parte da experiência foi boa, mas pedimos desculpas pelo demora. Valeu e volte sempre!",3.158674478530884,2.920058488845825
before_persona_2_few_shot_016_gemini,before,persona_2,acolhedora_informal,few_shot,gemini 3.1,16,"Experiência muito agradável. Casa cheia, mas conseguiram nos acomodar bem. Pedimos filé à parmegiana e mojito, tudo muito bom.","Poxa, ganhar o título de melhor opção de frutos do mar é bom demais! Muito obrigado pelo carinho e pela confiança. A gente continua trabalhando duro para manter esse padrão para você.",3.187028646469116,3.0105204582214355
before_persona_2_few_shot_016_gpt5.5,before,persona_2,acolhedora_informal,few_shot,gpt5.5,16,"Experiência muito agradável. Casa cheia, mas conseguiram nos acomodar bem. Pedimos filé à parmegiana e mojito, tudo muito bom.","Que alegria ler isso! Ficamos muito felizes que você tenha gostado da experiência. Trabalhamos com muito carinho para proporcionar momentos especiais. Volte sempre, vai ser um prazer te receber novamente!",3.1969785690307617,3.0348756313323975
before_persona_2_few_shot_016_llama4,before,persona_2,acolhedora_informal,few_shot,llama4,16,"Experiência muito agradável. Casa cheia, mas conseguiram nos acomodar bem. Pedimos filé à parmegiana e mojito, tudo muito bom.",Ficamos muito contentes com seu feedback! O filé à parmegiana é incrível mesmo. Esperamos você de volta!,3.390049457550049,3.1437814235687256
before_persona_2_few_shot_017_gemini,before,persona_2,acolhedora_informal,few_shot,gemini 3.1,17,O famoso Restaurante A deixou a desejar. Tivemos cardápio confuso e a experiência não compensou a conta.,Que legal que você notou o cuidado desde a recepção até o manobrista! A gente acredita que a experiência começa logo na chegada. Valeu demais pelo reconhecimento!,3.316864013671875,3.213413715362549
before_persona_2_few_shot_017_gpt5.5,before,persona_2,acolhedora_informal,few_shot,gpt5.5,17,O famoso Restaurante A deixou a desejar. Tivemos cardápio confuso e a experiência não compensou a conta.,Oi! Obrigado por compartilhar sua experiência com a gente. Seu feedback é muito importante e nos ajuda a melhorar cada vez mais. Esperamos te ver novamente em breve para uma visita ainda mais especial!,3.282315492630005,2.93517804145813
before_persona_2_few_shot_017_llama4,before,persona_2,acolhedora_informal,few_shot,llama4,17,O famoso Restaurante A deixou a desejar. Tivemos cardápio confuso e a experiência não compensou a conta.,"Oi! Ficamos tristes em saber disso. Vamos melhorar o cardápio confuso. Obrigado por nos contar, vamos melhorar!",3.52184796333313,3.172229051589966
before_persona_2_few_shot_018_gemini,before,persona_2,acolhedora_informal,few_shot,gemini 3.1,18,"Fui com a família e a experiência foi boa, mas o camarão internacional poderia estar melhor. Atendimento cordial, só achei a música um pouco alta.","Oi! Obrigado por avisar sobre a textura do prato. A gente quer que tudo saia impecável da cozinha, então vamos trocar uma ideia com o Chef para ajustar isso. Esperamos te ver de novo!",3.0737383365631104,2.8276164531707764
before_persona_2_few_shot_018_gpt5.5,before,persona_2,acolhedora_informal,few_shot,gpt5.5,18,"Fui com a família e a experiência foi boa, mas o camarão internacional poderia estar melhor. Atendimento cordial, só achei a música um pouco alta.",Oi! Obrigado por compartilhar sua experiência com a gente. Seu feedback é muito importante e nos ajuda a melhorar cada vez mais. Esperamos te ver novamente em breve para uma visita ainda mais especial!,3.2152702808380127,2.8953115940093994
before_persona_2_few_shot_018_llama4,before,persona_2,acolhedora_informal,few_shot,llama4,18,"Fui com a família e a experiência foi boa, mas o camarão internacional poderia estar melhor. Atendimento cordial, só achei a música um pouco alta.","Obrigada por compartilhar! Que bom saber que alguns pontos agradaram, e vamos caprichar mais no camarão internacional. Valeu e volte sempre!",3.0923619270324707,2.8689634799957275
before_persona_2_few_shot_019_gemini,before,persona_2,acolhedora_informal,few_shot,gemini 3.1,19,"Fui no encontro com amigos e gostei bastante. Ambiente bonito, atendimento muito bom e o lagosta grelhada veio ótimo. O [funcionário] atendeu super bem. Voltarei!","As sobremesas são mesmo o nosso xodó! Que alegria saber que você adorou. Na próxima, não deixe de provar os outros doces do cardápio, são todos feitos com muito amor.",3.2931675910949707,3.19511342048645
before_persona_2_few_shot_019_gpt5.5,before,persona_2,acolhedora_informal,few_shot,gpt5.5,19,"Fui no encontro com amigos e gostei bastante. Ambiente bonito, atendimento muito bom e o lagosta grelhada veio ótimo. O [funcionário] atendeu super bem. Voltarei!","Que alegria ler isso! Ficamos muito felizes que você tenha gostado da experiência. Trabalhamos com muito carinho para proporcionar momentos especiais. Volte sempre, vai ser um prazer te receber novamente!",3.128506898880005,3.0286219120025635
before_persona_2_few_shot_019_llama4,before,persona_2,acolhedora_informal,few_shot,llama4,19,"Fui no encontro com amigos e gostei bastante. Ambiente bonito, atendimento muito bom e o lagosta grelhada veio ótimo. O [funcionário] atendeu super bem. Voltarei!",Oi! Que bom que gostou da experiência! O lagosta grelhada é incrível mesmo. Apareça mais vezes!,2.964956045150757,2.846027135848999
before_persona_2_few_shot_020_gemini,before,persona_2,acolhedora_informal,few_shot,gemini 3.1,20,"Gostei da experiência. Atendimento rápido, comida bem servida e ambiente aconchegante. Ótima opção em Manaus.","Oi! Valeu pelo toque sobre o bar. Em dias de casa cheia a gente corre para dar conta, mas vamos ver como agilizar mais as coisas por lá. Esperamos você para um drink em breve!",3.052173376083374,2.6348273754119873
before_persona_2_few_shot_020_gpt5.5,before,persona_2,acolhedora_informal,few_shot,gpt5.5,20,"Gostei da experiência. Atendimento rápido, comida bem servida e ambiente aconchegante. Ótima opção em Manaus.",Oi! Obrigado por compartilhar sua experiência com a gente. Seu feedback é muito importante e nos ajuda a melhorar cada vez mais. Esperamos te ver novamente em breve para uma visita ainda mais especial!,3.1520349979400635,2.7567341327667236
before_persona_2_few_shot_020_llama4,before,persona_2,acolhedora_informal,few_shot,llama4,20,"Gostei da experiência. Atendimento rápido, comida bem servida e ambiente aconchegante. Ótima opção em Manaus.",Oi! Que bom que gostou da experiência! Adoramos saber que a experiência foi boa. Apareça mais vezes!,2.8792724609375,2.479257106781006
before_persona_2_few_shot_021_gemini,before,persona_2,acolhedora_informal,few_shot,gemini 3.1,21,"Experiência muito agradável. Casa cheia, mas conseguiram nos acomodar bem. Pedimos petit gâteau e margarita, tudo muito bom.",Que bom que o Camarão Restaurante A foi um sucesso na sua mesa! É gratificante saber que acertamos em cheio. Volte sempre para matar a saudade desse sabor!,3.058642625808716,2.8224706649780273
before_persona_2_few_shot_021_gpt5.5,before,persona_2,acolhedora_informal,few_shot,gpt5.5,21,"Experiência muito agradável. Casa cheia, mas conseguiram nos acomodar bem. Pedimos petit gâteau e margarita, tudo muito bom.","Que alegria ler isso! Ficamos muito felizes que você tenha gostado da experiência. Trabalhamos com muito carinho para proporcionar momentos especiais. Volte sempre, vai ser um prazer te receber novamente!",3.2682416439056396,3.061781406402588
before_persona_2_few_shot_021_llama4,before,persona_2,acolhedora_informal,few_shot,llama4,21,"Experiência muito agradável. Casa cheia, mas conseguiram nos acomodar bem. Pedimos petit gâteau e margarita, tudo muito bom.",Oi! Ficamos super felizes em saber disso! O petit gâteau é incrível mesmo. Apareça mais vezes!,3.1986143589019775,2.946140766143799
before_persona_2_few_shot_022_gemini,before,persona_2,acolhedora_informal,few_shot,gemini 3.1,22,"Fui com a família e a experiência foi boa, mas o lagosta grelhada poderia estar melhor. Atendimento cordial, só achei a música um pouco alta.","Poxa, sentimos muito pelo barulho ter atrapalhado. Às vezes o pessoal se empolga na conversa, mas na próxima nos avise que tentamos te colocar em um lugar mais calmo. Obrigado pelo feedback!",3.244281530380249,3.0110182762145996
before_persona_2_few_shot_022_gpt5.5,before,persona_2,acolhedora_informal,few_shot,gpt5.5,22,"Fui com a família e a experiência foi boa, mas o lagosta grelhada poderia estar melhor. Atendimento cordial, só achei a música um pouco alta.",Oi! Obrigado por compartilhar sua experiência com a gente. Seu feedback é muito importante e nos ajuda a melhorar cada vez mais. Esperamos te ver novamente em breve para uma visita ainda mais especial!,3.198878526687622,2.9084863662719727
before_persona_2_few_shot_022_llama4,before,persona_2,acolhedora_informal,few_shot,llama4,22,"Fui com a família e a experiência foi boa, mas o lagosta grelhada poderia estar melhor. Atendimento cordial, só achei a música um pouco alta.","Valeu pelo retorno! Legal que a experiência teve pontos positivos, mas pedimos desculpas pelo música um pouco alta. Esperamos você de volta!",3.2548775672912598,3.0031936168670654
before_persona_2_few_shot_023_gemini,before,persona_2,acolhedora_informal,few_shot,gemini 3.1,23,"Gostei da experiência. Atendimento rápido, comida bem servida e ambiente aconchegante. Ótima opção em Manaus.",Ficamos muito orgulhosos da nossa equipe por manter o ritmo mesmo com o restaurante lotado! É muito bom saber que você foi bem atendido. Apareça sempre!,3.028170108795166,2.57532000541687
before_persona_2_few_shot_023_gpt5.5,before,persona_2,acolhedora_informal,few_shot,gpt5.5,23,"Gostei da experiência. Atendimento rápido, comida bem servida e ambiente aconchegante. Ótima opção em Manaus.",Oi! Obrigado por compartilhar sua experiência com a gente. Seu feedback é muito importante e nos ajuda a melhorar cada vez mais. Esperamos te ver novamente em breve para uma visita ainda mais especial!,3.1520349979400635,2.7567341327667236
before_persona_2_few_shot_023_llama4,before,persona_2,acolhedora_informal,few_shot,llama4,23,"Gostei da experiência. Atendimento rápido, comida bem servida e ambiente aconchegante. Ótima opção em Manaus.",Oi! Que bom que gostou da experiência! Nosso time fica muito feliz com esse retorno. Volte sempre!,2.9161088466644287,2.431020498275757
before_persona_2_few_shot_024_gemini,before,persona_2,acolhedora_informal,few_shot,gemini 3.1,24,"Esperava mais. O ambiente é bonito, mas houve acompanhamento sem sabor e o casquinha de caranguejo não veio como imaginei.",Que alegria saber que você achou nosso ambiente lindo! A gente cuida de cada detalhe da decoração para vocês se sentirem bem. Volte logo para curtir mais momentos aqui!,2.953725576400757,2.6818294525146484
before_persona_2_few_shot_024_gpt5.5,before,persona_2,acolhedora_informal,few_shot,gpt5.5,24,"Esperava mais. O ambiente é bonito, mas houve acompanhamento sem sabor e o casquinha de caranguejo não veio como imaginei.",Oi! Obrigado por compartilhar sua experiência com a gente. Seu feedback é muito importante e nos ajuda a melhorar cada vez mais. Esperamos te ver novamente em breve para uma visita ainda mais especial!,3.110919952392578,2.784160614013672
before_persona_2_few_shot_024_llama4,before,persona_2,acolhedora_informal,few_shot,llama4,24,"Esperava mais. O ambiente é bonito, mas houve acompanhamento sem sabor e o casquinha de caranguejo não veio como imaginei.","Obrigada por compartilhar! Ficamos felizes que parte da experiência foi boa, e vamos caprichar mais no casquinha de caranguejo. Valeu e volte sempre!",3.127488613128662,2.841301202774048
before_persona_2_few_shot_025_gemini,before,persona_2,acolhedora_informal,few_shot,gemini 3.1,25,"Lugar excelente para comemoração de namoro. Comida saborosa, drinks bem feitos e equipe simpática. Destaque para o lagosta grelhada.","Oi! Pedimos desculpas se a apresentação do prato deixou a desejar. A gente gosta de servir tudo bem bonito, então vamos reforçar esse cuidado com a equipe. Obrigado por nos contar!",3.389517307281494,3.231302261352539
before_persona_2_few_shot_025_gpt5.5,before,persona_2,acolhedora_informal,few_shot,gpt5.5,25,"Lugar excelente para comemoração de namoro. Comida saborosa, drinks bem feitos e equipe simpática. Destaque para o lagosta grelhada.","Que alegria ler isso! Ficamos muito felizes que você tenha gostado da experiência. Trabalhamos com muito carinho para proporcionar momentos especiais. Volte sempre, vai ser um prazer te receber novamente!",3.109128952026367,2.9009809494018555
